#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transeurasian_stable" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transeurasian_stable" excludeto="1" filter="-" id="orgdata.transeurasian_stable" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transeurasian_stable" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transeurasian_stable" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:transeurasian_stable" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transeurasian_stable" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transeurasian_stable" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transeurasian_stable">
#                    <parameter dimension="2" id="frequencies.s:transeurasian_stable" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transeurasian_stable" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transeurasian_stable" estimate="false" id="dummyfrequencies.s:transeurasian_stable" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="74" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrca.age(Yayoi)	ucldMean.c:clock
5839000	-1429.39052913218	-1121.7860520775123	-307.6044770546678	-1121.7860520775123	2765.001241482128	1.0	0.02040772671320688	0.14505032675494917	-294.1677487331478	8.86642414509078E-4	0.6042595485405615	0.3957404514594364	2.168670024472855	2.4685516653213816E-4	9.574898026513466E-6	4.979637006920932	0	-6.158422902752496	2012.3067458931744	0.0013220391421764803
5840000	-1439.4434076686132	-1122.8038334889209	-316.63957417969226	-1122.8038334889209	3440.9626042983077	1.0	0.02040772671320688	0.14505032675494917	-303.58648189327204	9.196789328765155E-4	0.6042595485405615	0.3957404514594364	2.0681444686530313	2.831663752426941E-4	3.970100484240955E-6	4.687145757146837	1	-6.059863311086674	1963.0434080561597	8.836631189139234E-4
5841000	-1431.0311031308856	-1121.9922710499168	-309.03883208096875	-1121.9922710499168	2945.288032310944	1.0	0.02040772671320688	0.20169372836878652	-295.3640003732152	7.75703952199037E-4	0.6042595485405615	0.3957404514594364	2.0403248297210963	2.6380123349726214E-4	6.086363921747094E-6	4.546748331796582	0	-6.441832733210826	2099.2675009872564	0.001105671614650125
5842000	-1419.9181992813415	-1111.889484480398	-308.02871480094336	-1111.889484480398	2993.0602185919242	1.0	0.02040772671320688	0.20169372836878652	-294.5004965222201	0.0012261892335720663	0.6042595485405615	0.3957404514594364	2.1296456841643727	3.1859513098951716E-4	6.749662388767482E-6	5.114447176849167	0	-6.041607278999472	1942.1830276200776	0.0011260266146609784
5843000	-1423.0665396798029	-1119.4468850981489	-303.61965458165395	-1119.4468850981489	2198.25526196244	1.0	0.02040772671320688	0.20169372836878652	-291.35291355753964	0.001028756209326089	0.6042595485405615	0.3957404514594364	1.627893613589169	2.130894736982504E-4	1.1758446993766767E-6	3.061308484975283	0	-6.21765612577465	1862.9414660828427	6.245329569473022E-4
5844000	-1423.4121557630583	-1118.6933934182541	-304.7187623448041	-1118.6933934182541	3059.589555924414	1.0	0.017392277935294274	0.20169372836878652	-292.3893452999747	9.552500669840568E-4	0.6013970352101262	0.3986029647898718	1.706480189049461	2.3534190405261984E-4	1.5447999398036654E-6	3.5046146991580573	0	-6.052848257195367	1911.3921601097998	6.757935373499079E-4
5845000	-1447.2673171762247	-1133.559520416159	-313.7077967600655	-1133.559520416159	4032.418567175412	1.0	0.017392277935294274	0.272467980112995	-300.7532521020296	9.114894461732015E-4	0.6013970352101262	0.3986029647898718	1.3060601138695358	1.4500071312336762E-4	1.2074913146224223E-7	1.9415652851776588	0	-7.556779962520733	2362.90862918488	2.753756932142396E-4
5846000	-1443.5171356680469	-1131.239065441685	-312.27807022636193	-1131.239065441685	3791.5484451735883	1.0	0.017392277935294274	0.272467980112995	-301.03802477372705	0.0010402712041047502	0.6013970352101262	0.3986029647898718	1.213460747378181	1.8459066348445343E-4	9.973201615459054E-8	1.7436224072548134	0	-6.118608148504259	1883.630014085169	2.7635229147931497E-4
5847000	-1440.8109652497428	-1121.7716000641967	-319.03936518554605	-1121.7716000641967	4409.306742287647	1.0	0.017392277935294274	0.29316484005880483	-307.0711342491953	6.945085796387607E-4	0.6013970352101262	0.3986029647898718	1.2624275448173121	1.2820560586277382E-4	3.878954146904972E-8	1.2400638073723003	0	-6.628738336695722	2147.093492491317	2.5446033845396497E-4
5848000	-1457.6551799052459	-1137.6402643699835	-320.01491553526233	-1137.6402643699835	4106.079999460298	1.0	0.017392277935294274	0.3547951178947121	-308.34030157921313	6.089044834846278E-4	0.6013970352101262	0.3986029647898718	0.9655672527924655	9.263463545740848E-5	7.216275597954245E-9	0.8739118161170394	0	-7.048440023816184	2246.614859869935	1.3993609175202957E-4
5849000	-1440.3565681689981	-1123.879078476623	-316.4774896923752	-1123.879078476623	4044.5586653638866	1.0	0.017392277935294274	0.3547951178947121	-305.17739540312573	6.197814352943441E-4	0.6013970352101262	0.3986029647898718	1.1435562635331802	9.148860817349612E-5	1.199299459768021E-8	1.0712818134045505	0	-6.129966928117019	1880.6128706507209	1.6138672236406168E-4
5850000	-1450.0312934267445	-1121.504684106816	-328.5266093199284	-1121.504684106816	5759.775347686068	1.0	0.017392277935294274	0.3547951178947121	-317.53063971192284	4.3286316708424235E-4	0.6013970352101262	0.3986029647898718	0.9894584024923816	7.722361325765865E-5	7.607454452093503E-9	0.9370497068157403	1	-6.295983939528437	2058.2139057048557	1.2244106981563736E-4
5851000	-1452.147844773449	-1121.8647011353685	-330.28314363808056	-1121.8647011353685	6077.148301660983	1.0	0.014201547823579198	0.3547951178947121	-319.0975724323388	5.96748275913041E-4	0.6013970352101262	0.3986029647898718	1.0902906787880888	9.04783309417941E-5	1.3419198223307539E-8	1.0994020197380845	1	-6.1768794943523115	2019.2200320069019	1.2772277956796203E-4
5852000	-1448.7152701229509	-1121.728810451506	-326.98645967144495	-1121.728810451506	4911.047942871718	1.0	0.014201547823579198	0.3547951178947121	-315.7237837166087	4.669321794033847E-4	0.6013970352101262	0.3986029647898718	0.9797548344932943	1.0168961004309111E-4	1.0644098643970376E-8	0.9561720802976178	1	-6.592636353181198	1824.018622833609	1.216568218680221E-4
5853000	-1453.2143691743483	-1125.8317232501313	-327.38264592421706	-1125.8317232501313	5163.879356616479	1.0	0.005990080588347632	0.3547951178947121	-316.7073838403324	6.927655560139448E-4	0.6013970352101262	0.3986029647898718	0.8532595095605847	1.064581815102273E-4	7.055845649530167E-9	0.7976246862124503	1	-6.400093853986469	1840.0476395706633	1.0863778283454915E-4
5854000	-1450.7348874564368	-1124.4810658752108	-326.2538215812259	-1124.4810658752108	5165.531515723068	1.0	0.005990080588347632	0.3547951178947121	-315.32987923139007	3.8913819787399787E-4	0.6013970352101262	0.3986029647898718	0.924455110206116	1.1169714482969047E-4	1.0473239005825582E-8	0.8652390840819728	0	-6.425452593339953	2094.8715243770125	1.2591211392923797E-4
5855000	-1440.4596877309093	-1121.884126285587	-318.5755614453224	-1121.884126285587	4096.205211909296	1.0	0.005990080588347632	0.3547951178947121	-307.23474151526136	7.385118587842636E-4	0.6013970352101262	0.3986029647898718	1.092667796828229	1.090420277147217E-4	3.669051947134376E-8	1.27008960119853	0	-6.32490106773811	2066.7614806772463	1.4821614272779042E-4
5856000	-1427.8415963479179	-1113.5849918192132	-314.25660452870466	-1113.5849918192132	3321.739723644327	1.0	0.005990080588347632	0.33083588274622283	-302.6515330466593	0.0011076358996721636	0.6013970352101262	0.3986029647898718	1.298093671804223	1.4219030345404108E-4	4.536574612257902E-8	1.3068316451041073	0	-6.040750611522276	1926.4221807188642	1.8014127830984168E-4
5857000	-1432.7767533850747	-1123.5956142455045	-309.1811391395703	-1123.5956142455045	2950.7610236557575	1.0	0.005990080588347632	0.33083588274622283	-297.7248098190653	9.008330636014563E-4	0.6013970352101262	0.3986029647898718	1.2431902728029234	1.5111654736853886E-4	3.430100245816562E-8	1.1975626158346904	0	-6.055668862848371	1959.589609621171	1.8483029308628647E-4
5858000	-1428.91348822411	-1120.8842804169828	-308.02920780712714	-1120.8842804169828	2778.094972057765	1.0	0.005990080588347632	0.33083588274622283	-296.79688964752296	9.458033415139703E-4	0.6013970352101262	0.3986029647898718	1.0973434221833152	1.77763630678109E-4	5.54624773840276E-8	1.2235396957825913	0	-6.271008425569382	1854.9745332464129	2.0337357532491373E-4
5859000	-1437.724236273346	-1120.4795478016165	-317.24468847172955	-1120.4795478016165	3781.4787065377345	1.0	0.005990080588347632	0.2689881151086458	-305.6423691431591	7.88447725273431E-4	0.6013970352101262	0.3986029647898718	0.8986934183331345	1.427550620292313E-4	1.8501614430611935E-8	0.969135999715417	0	-7.455908618466105	1784.9135476185265	1.510612506134028E-4
5860000	-1450.5039791004324	-1130.3104754209523	-320.19350367948005	-1130.3104754209523	5143.119135536184	1.0	0.005505854537660707	0.2689881151086458	-309.8377740468623	5.068917536345478E-4	0.6013970352101262	0.3986029647898718	0.944673951427674	1.2209759454594616E-4	1.4853882693353904E-8	1.0846550574836114	0	-6.065946527222817	1967.5357668888732	1.3636658963811648E-4
5861000	-1449.6024562215512	-1124.3001053906855	-325.30235083086563	-1124.3001053906855	6382.828454235822	1.0	0.005505854537660707	0.2689881151086458	-313.76224137286283	7.264021421998967E-4	0.6013970352101262	0.3986029647898718	0.8934865803274624	1.1114138581060147E-4	5.961591141222719E-9	0.7330722785619154	0	-7.410007999736463	2329.419091278776	1.2755077341817484E-4
5862000	-1432.5097364916464	-1115.8564091359024	-316.6533273557441	-1115.8564091359024	6318.734143340644	1.0	0.005505854537660707	0.2689881151086458	-305.6731674374561	6.57331282767658E-4	0.6013970352101262	0.3986029647898718	1.056029124725833	1.0611864763102169E-4	1.2003713550378971E-8	0.9224104214609471	0	-6.347491868271044	2073.274143073971	1.454120834013964E-4
5863000	-1436.9064643082863	-1120.8985176312378	-316.00794667704844	-1120.8985176312378	5839.727244641898	1.0	0.018715526452764055	0.3008099807325919	-305.81817876450276	7.335849227469739E-4	0.5653911149902442	0.4346088850097538	0.8622700219137013	1.2252207591303003E-4	9.00939917622796E-9	0.7419801822782744	0	-6.0483765414454185	1952.411174651793	1.4247166511829743E-4
5864000	-1443.5729335424003	-1126.0203939667094	-317.5525395756908	-1126.0203939667094	4844.588460094958	1.0	0.018715526452764055	0.2714411357634876	-306.44693400373126	7.499439993155353E-4	0.5653911149902442	0.4346088850097538	0.9676032830468648	1.1193902281540771E-4	1.7858221891214498E-8	1.0757223834703105	0	-6.735871352311134	2173.197235101958	1.314201086161241E-4
5865000	-1445.9062892660365	-1126.324609344686	-319.58167992135054	-1126.324609344686	6278.2777247289605	1.0	0.018715526452764055	0.2714411357634876	-307.1449144453696	7.447731323172052E-4	0.5653911149902442	0.4346088850097538	0.9340740923227931	1.4346147246303774E-4	2.5974432529431773E-8	1.0965463977810834	0	-8.171063644641727	2504.5495491228157	1.6351547805069835E-4
5866000	-1444.3849647106306	-1133.8783550718392	-310.50660963879136	-1133.8783550718392	6043.841900291926	1.0	0.004048620557270119	0.2714411357634876	-301.10873159194165	6.6858538174612E-4	0.5653911149902442	0.4346088850097538	0.6469836398491363	1.248892456195394E-4	8.407695512812797E-9	0.6988710938586333	0	-6.0529935750586805	1957.17269862544	1.288140352715708E-4
5867000	-1434.0606978341034	-1126.19470302695	-307.86599480715336	-1126.19470302695	5115.723828192278	1.0	0.004048620557270119	0.2714411357634876	-298.5835851837613	0.0010203974506860884	0.5668836497930879	0.4331163502069101	0.6102209676124731	1.6812473714967257E-4	8.151095944328742E-9	0.5550891735803897	0	-6.060721055298157	1906.042290225163	1.602389452681185E-4
5868000	-1453.751770939148	-1125.2510644865283	-328.5007064526196	-1125.2510644865283	11566.215570589833	1.0	0.004048620557270119	0.2714411357634876	-317.57684110620073	6.108878867414981E-4	0.5668836497930879	0.4331163502069101	0.6232853349351204	9.65783244993074E-5	4.305761380523672E-9	0.6446896821905929	0	-7.658215125690278	2386.0910475615074	1.1716633372519563E-4
5869000	-1434.6356410784515	-1121.1258270191677	-313.50981405928377	-1121.1258270191677	7525.894429980293	1.0	0.004048620557270119	0.2714411357634876	-302.84718632921164	8.430136370892563E-4	0.5928862274184208	0.4071137725815772	0.9265161071166699	1.288116523870771E-4	2.544728532507911E-8	1.066237752909445	0	-6.420456823789212	1838.0742800494436	1.7993585458381974E-4
5870000	-1434.832625291392	-1121.817224548461	-313.01540074293115	-1121.817224548461	7037.883924698677	1.0	0.010220466560389795	0.2714411357634876	-303.19571288550867	6.700150770474193E-4	0.5851270946604423	0.4148729053395556	0.724843721058654	1.4579854774279406E-4	1.2689478358952337E-8	0.7882913727834322	0	-6.218610228352047	2033.7846471670352	1.6505696244723837E-4
5871000	-1441.6135112635775	-1120.166285545811	-321.4472257177666	-1120.166285545811	7396.291475593701	1.0	0.010220466560389795	0.2714411357634876	-310.9105208215913	7.396302209690987E-4	0.5851270946604423	0.4148729053395556	0.5822295340300426	1.0229575467735721E-4	3.3249189230751344E-9	0.6058390088703345	0	-7.409930234594584	1786.3285150546608	1.0849369837040241E-4
5872000	-1453.9068591626046	-1133.0126755302265	-320.89418363237826	-1133.0126755302265	6466.9512266305865	1.0	0.010220466560389795	0.2714411357634876	-311.9567784571925	6.79059768602322E-4	0.5851270946604423	0.4148729053395556	0.49853025719531097	1.0528487977254472E-4	2.3303589206171023E-9	0.46975475962981794	0	-6.10125023966651	1888.8099629998142	1.1536659502225291E-4
5873000	-1458.2327229031018	-1135.5376227301183	-322.6951001729835	-1135.5376227301183	6533.489645309625	1.0	0.010220466560389795	0.3693866612378447	-313.79880606177176	4.909108841166374E-4	0.5851270946604423	0.4148729053395556	0.4178951924625803	9.076869712237045E-5	1.6651691658562623E-9	0.4516695147836465	1	-6.050022770304257	1913.7362984129072	1.0000610747733891E-4
5874000	-1455.1663114604778	-1129.268166315321	-325.8981451451569	-1129.268166315321	8533.019884235779	1.0	0.0231891506231427	0.3693866612378447	-316.9260709178541	4.6766484920615376E-4	0.5851270946604423	0.4148729053395556	0.38884002638370607	9.280739159738621E-5	1.162081733247599E-9	0.3584794790829018	0	-6.235061090808362	1860.180338187309	9.897796390125341E-5
5875000	-1450.5187711496117	-1125.7423642905028	-324.7764068591089	-1125.7423642905028	8671.367199015076	1.0	0.0231891506231427	0.3693866612378447	-314.29129105661235	5.249881700851411E-4	0.6105440168584099	0.3894559831415881	0.8019284971517109	1.0976688141159453E-4	6.01249045484849E-9	0.7677675058391974	0	-6.333174876394854	2069.162299844349	1.0277347043030735E-4
5876000	-1439.3980555041624	-1113.872360797932	-325.52569470623035	-1113.872360797932	8043.2522727920195	1.0	0.0231891506231427	0.3693866612378447	-315.1430286911313	4.8670806159752626E-4	0.6105440168584099	0.3894559831415881	0.6890956826778918	8.460200038904367E-5	4.918048785110109E-9	0.7741211649398777	0	-6.595991032766792	2138.9599964388485	8.937863538429467E-5
5877000	-1446.781502056946	-1122.455428745576	-324.32607331136995	-1122.455428745576	8125.840124728281	1.0	0.0231891506231427	0.3693866612378447	-313.50956917332957	5.308081880083257E-4	0.6105440168584099	0.3894559831415881	0.9851501025006603	8.548049856043526E-5	1.959100594738988E-8	1.2397968476515022	0	-6.090061297238913	1982.059211761152	1.1324909369136577E-4
5878000	-1457.452836284194	-1136.8113147031095	-320.6415215810846	-1136.8113147031095	6210.4984295389695	1.0	0.018971293710612253	0.37497819494173446	-310.4144288272695	6.67447807446053E-4	0.6105440168584099	0.3894559831415881	0.6713234368207612	8.732535468188394E-5	3.5365689963997857E-9	0.6776834382046893	0	-6.484152113753975	1832.3826061432917	9.373277381669788E-5
5879000	-1461.5071071945301	-1134.0394335060337	-327.4676736884965	-1134.0394335060337	9854.546174580812	1.0	0.018971293710612253	0.37497819494173446	-317.80269971790443	5.496171914817066E-4	0.6105440168584099	0.3894559831415881	0.5152396634047044	7.738343236477848E-5	2.1768520734627926E-9	0.5695489349364031	0	-6.452567120903481	2102.1258006232783	8.135706332200866E-5
5880000	-1452.4935483153376	-1129.0660101627855	-323.4275381525522	-1129.0660101627855	8808.16708248298	1.0	0.018971293710612253	0.37497819494173446	-314.0238563589681	6.174724914103861E-4	0.6105440168584099	0.3894559831415881	0.5003534881443111	8.141823925768132E-5	2.001962755738916E-9	0.5631357103225362	0	-6.243751893336007	2042.0228792004127	7.60936179804761E-5
5881000	-1465.8386524129994	-1135.7980145458182	-330.04063786718126	-1135.7980145458182	6065.969298172355	1.0	0.018971293710612253	0.37497819494173446	-319.0129837811057	4.971048463126285E-4	0.6459739155126825	0.35402608448731543	0.5426981692808386	7.263162180390584E-5	1.8665568842618644E-9	0.6301157723278317	0	-7.719443011822204	2400.110868204022	6.892078562906037E-5
5882000	-1448.395802571488	-1133.4073021550194	-314.9885004164687	-1133.4073021550194	6000.525541835512	1.0	0.018971293710612253	0.2426889019183453	-305.9976684116807	6.002205561544785E-4	0.6459739155126825	0.35402608448731543	0.4711290851216121	1.1101720924011461E-4	3.448030613407943E-9	0.5757017224966946	0	-6.36169597391026	2077.3038436026623	1.0146575239093027E-4
5883000	-1449.6018461681379	-1136.375848688306	-313.22599747983185	-1136.375848688306	4777.962937008806	1.0	0.018971293710612253	0.3746150352681287	-304.5079706690508	6.073890040473496E-4	0.6459739155126825	0.35402608448731543	0.3689758500139958	1.4735044607666148E-4	3.532527131019574E-9	0.43690422675238094	0	-6.043294607428547	1921.3468899796512	1.2467825716552794E-4
5884000	-1440.2726977702073	-1123.0388454806312	-317.23385228957613	-1123.0388454806312	4444.6998744820685	1.0	0.018971293710612253	0.3746150352681287	-307.734196290171	7.286691448026026E-4	0.5496628003456115	0.45033719965438634	0.5755305761894552	1.0460736788758895E-4	6.040318644932021E-9	0.7262202404383061	0	-6.079387072125353	1976.1007475699068	9.918229387666762E-5
5885000	-1440.0544108122442	-1124.9467729116402	-315.10763790060395	-1124.9467729116402	5042.344870611585	1.0	0.018971293710612253	0.3746150352681287	-305.6056366372273	7.312582169311546E-4	0.5496628003456115	0.45033719965438634	0.5428478693955253	1.1805001808661125E-4	4.607697644303575E-9	0.6502944179527564	0	-6.194228040048197	1866.963535808305	1.0834779499622574E-4
5886000	-1448.1756752937135	-1128.5598713737763	-319.6158039199371	-1128.5598713737763	6946.407054032355	1.0	0.018971293710612253	0.3746150352681287	-309.98773757030034	7.472252526909293E-4	0.5496628003456115	0.45033719965438634	0.5392198262756986	1.1373900830001807E-4	5.511842551715667E-9	0.65650155406759	0	-6.332880451752493	2069.077183985927	1.1091645912965918E-4
5887000	-1446.3313993891668	-1130.106474100269	-316.22492528889774	-1130.106474100269	6022.87460817203	1.0	0.018971293710612253	0.3746150352681287	-306.6874620559207	7.340531752779594E-4	0.5496628003456115	0.45033719965438634	0.5899546680270878	1.3171966414608996E-4	9.578572980136552E-9	0.7485772507408683	0	-6.068028576355795	1968.9672672394797	1.1648889754268723E-4
5888000	-1456.6181602778588	-1130.119653965788	-326.4985063120707	-1130.119653965788	7672.319122270681	1.0	0.018971293710612253	0.3746150352681287	-315.93735714744287	7.548980160138956E-4	0.5619863403004576	0.43801365969954026	0.5085909856016887	9.294366603367657E-5	3.9399199062935956E-9	0.6176823942190004	0	-7.373088296616263	2320.9966343485266	9.510490217539054E-5
5889000	-1448.114287177441	-1124.894716173648	-323.2195710037928	-1124.894716173648	7173.056518823806	1.0	0.018971293710612253	0.4066798082766507	-312.9412457072748	4.591351760956675E-4	0.5619863403004576	0.43801365969954026	0.7424233732316703	9.747448004713385E-5	9.806250962589524E-9	0.9318459875291442	0	-6.22259206495159	1862.140372366993	9.737424110006417E-5
5890000	-1453.056030351307	-1134.742705630302	-318.3133247210051	-1134.742705630302	6839.768948522391	1.0	0.018971293710612253	0.30439538712683806	-309.6967955546563	5.848303569237742E-4	0.5619863403004576	0.43801365969954026	0.33018679562055364	9.797365110703022E-5	1.1536393155369202E-9	0.3552027801039032	0	-6.298718274632085	2059.0333302247313	9.383551662750378E-5
5891000	-1455.2720468746593	-1128.5798287267494	-326.69221814790995	-1128.5798287267494	8189.162101899915	1.0	0.012470941800872852	0.30439538712683806	-318.7391444176105	3.391548494607735E-4	0.6679903278684269	0.33200967213157095	0.1918241326637696	9.316141989399125E-5	3.1790560680991606E-10	0.19459431471965197	0	-6.2475974374559575	2043.2542773962714	9.07428497547792E-5
5892000	-1452.232710453828	-1127.1575782195478	-325.07513223428026	-1127.1575782195478	5407.604361750655	1.0	0.004058920956305034	0.30439538712683806	-314.12594576683824	6.562263911749142E-4	0.6679903278684269	0.33200967213157095	0.7048909768671602	9.013956632704876E-5	5.1349852929270255E-9	0.7582205190096996	0	-7.301057457279341	2304.555962705836	8.99717800855403E-5
5893000	-1460.660678309931	-1129.9701186753146	-330.69055963461653	-1129.9701186753146	9369.588510479061	1.0	0.004058920956305034	0.30439538712683806	-321.15251153568875	3.6759352116281244E-4	0.5556723456793098	0.4443276543206881	0.5888855603146762	9.158398837527703E-5	4.2435912352918554E-9	0.6604998235340421	0	-6.276462820143397	2052.288547880867	1.0061747226921836E-4
5894000	-1449.3490375228537	-1126.784473788659	-322.5645637341948	-1126.784473788659	6228.827001253794	1.0	0.014543250511960173	0.30439538712683806	-313.0351238672205	6.871974340450944E-4	0.5556723456793098	0.4443276543206881	0.6565113859506004	1.0594051114895905E-4	6.5342578648801804E-9	0.6978005878877233	0	-6.040728035571514	1926.485814716375	1.1627509404985617E-4
5895000	-1447.4680704084212	-1123.9712775998369	-323.4967928085844	-1123.9712775998369	7327.517022164681	1.0	0.01644993107586623	0.30439538712683806	-313.665464504407	5.736713284587579E-4	0.5556723456793098	0.4443276543206881	0.731329018011507	1.1076519582674458E-4	5.7426111450174054E-9	0.6584313564009668	0	-6.097019572108421	1985.66848801071	1.217303586465365E-4
5896000	-1443.6731223456457	-1120.0492832044647	-323.6238391411809	-1120.0492832044647	5129.1305724161075	1.0	0.01644993107586623	0.30439538712683806	-312.8359242900989	6.915389195224268E-4	0.5556723456793098	0.4443276543206881	1.0474605521254683	8.454816230779342E-5	6.889123469157943E-9	0.8784936598085853	0	-6.060416407192162	1963.4742247977567	1.0999094305251914E-4
5897000	-1456.646428103167	-1127.4169650886674	-329.2294630144995	-1127.4169650886674	5630.236848906859	1.0	0.00722887424344609	0.2798398812701964	-318.2757642705816	4.5277745558498165E-4	0.5556723456793098	0.4443276543206881	0.9643846864049862	1.041674035173286E-4	1.2724205460155593E-8	0.9136773882113238	0	-6.56413784221898	2130.96381357821	1.3667430815125466E-4
5898000	-1452.659826007148	-1128.9877958925672	-323.6720301145808	-1128.9877958925672	6479.882359496558	1.0	0.003827184569152173	0.2798398812701964	-314.15711149155595	5.999846690810803E-4	0.5556723456793098	0.4443276543206881	0.6117422291877785	1.1108206523375756E-4	3.9777133569037666E-9	0.5771013241671754	0	-6.258311774919274	2046.6490963154608	1.184383276397104E-4
5899000	-1457.0052031632076	-1125.8192031033514	-331.1860000598562	-1125.8192031033514	6865.910852267398	1.0	0.003827184569152173	0.2798398812701964	-320.9696185452225	4.3651648560235213E-4	0.5556723456793098	0.4443276543206881	0.8211471952917538	8.302470433523114E-5	5.744953085243434E-9	0.9662744745603326	1	-6.275912794590862	2052.1195829097533	8.13884096011297E-5
