#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian_stable" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian_stable" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian_stable" name="distribution">
#            <parameter id="bcov_s.s:transeurasian_stable" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian_stable	TreeHeight.t:tree	mutationRate.s:transeurasian_stable	bcov_alpha.s:transeurasian_stable	bcov_s.s:transeurasian_stable	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian_stable1	frequencies.s:transeurasian_stable2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
3979000	-285.66793029743553	NaN	-285.66793029743553	NaN	2352.148938993185	1.0	0.7339888897265362	0.9824052528465428	-275.7983280680187	0.001162584460786575	0.5805847805630477	0.4194152194369538	0.10194177906131591	Infinity	NaN	NaN	0	-7.509642415939634	2352.148938993185	Infinity
3980000	-280.29518600358875	NaN	-280.29518600358875	NaN	1984.1414759655718	1.0	0.7339888897265362	0.9824052528465428	-272.311327757776	0.001606544052394206	0.5805847805630477	0.4194152194369538	0.049482486392159686	Infinity	NaN	NaN	0	-6.094031703632492	1984.1414759655718	Infinity
3981000	-281.93070184376256	NaN	-281.93070184376256	NaN	1938.5870016553963	1.0	0.7339888897265362	0.9824052528465428	-272.87759734873174	0.0025238741562467163	0.5805847805630477	0.4194152194369538	0.21778260154751558	Infinity	NaN	NaN	0	-6.040329496634367	1938.5870016553963	Infinity
3982000	-277.0580156472851	NaN	-277.0580156472851	NaN	1964.0163808148216	1.0	0.7339888897265362	0.8446069129421429	-271.7821173518183	0.001256228666844285	0.5805847805630477	0.4194152194369538	2.760931609813778E-4	Infinity	NaN	NaN	0	-6.0611217013143746	1964.0163808148216	Infinity
3983000	-288.98118137138806	NaN	-288.98118137138806	NaN	2033.1221362591439	1.0	0.7339888897265362	0.8446069129421429	-282.34160694024763	0.0012238834791430662	0.5805847805630477	0.4194152194369538	0.0037339897442417455	Infinity	NaN	NaN	0	-6.2166342384023014	2033.1221362591439	Infinity
3984000	-276.9093874169724	NaN	-276.9093874169724	NaN	1895.2278569737603	1.0	0.7339888897265362	0.8446069129421429	-271.99342606260257	0.0020611371885711897	0.5805847805630477	0.4194152194369538	1.2051788577331957E-4	Infinity	NaN	NaN	0	-6.0832361894594875	1895.2278569737603	Infinity
3985000	-269.9951524937835	NaN	-269.9951524937835	NaN	1947.7932762246874	1.0	0.7339888897265362	0.8446069129421429	-264.90719867609215	0.002643638460401689	0.8908514580921529	0.10914854190784856	1.9028593681786503E-4	Infinity	NaN	NaN	0	-6.044767612229087	1947.7932762246874	Infinity
3986000	-270.03624186790887	NaN	-270.03624186790887	NaN	1943.811277785129	1.0	0.7339888897265362	0.9151904723379328	-264.6242641264174	0.0021553689660113065	0.8908514580921529	0.10914854190784856	3.224037243557635E-4	Infinity	NaN	NaN	0	-6.042381204268484	1943.811277785129	Infinity
3987000	-283.0902009404752	NaN	-283.0902009404752	NaN	1836.7385689659402	1.0	0.7339888897265362	0.9151904723379328	-274.81408165880765	0.0015272094258611583	0.8908514580921529	0.10914854190784856	0.051667354142081116	Infinity	NaN	NaN	0	-6.4347286221647	1836.7385689659402	Infinity
3988000	-278.39671061873196	NaN	-278.39671061873196	NaN	1968.668559314033	1.0	0.5528681713651388	0.43267734990231715	-271.34516989773516	0.001915943341413593	0.8908514580921529	0.10914854190784856	0.0437353672375646	Infinity	NaN	NaN	0	-6.0675885153848945	1968.668559314033	Infinity
3989000	-290.09010540046967	NaN	-290.09010540046967	NaN	2317.2835762891073	1.0	0.5528681713651388	0.43267734990231715	-279.32936928419247	0.0014280949457505935	0.8908514580921529	0.10914854190784856	0.5294616542276497	Infinity	NaN	NaN	0	-7.356815017901102	2317.2835762891073	Infinity
3990000	-280.1799721846901	NaN	-280.1799721846901	NaN	1971.1968286079507	1.0	0.5528681713651388	1.1972917635991354	-271.3432567442671	0.002264845299200077	0.8908514580921529	0.10914854190784856	0.13171595729766233	Infinity	NaN	NaN	0	-6.0714052339901725	1971.1968286079507	Infinity
3991000	-276.41748034232984	NaN	-276.41748034232984	NaN	1956.252712043436	1.0	0.5528681713651388	1.5177180757291955	-267.034671650228	0.002225505846012467	0.8908514580921529	0.10914854190784856	0.18739812245506082	Infinity	NaN	NaN	0	-6.052033023165956	1956.252712043436	Infinity
3992000	-284.9396388534139	NaN	-284.9396388534139	NaN	2026.3071877789905	1.0	0.3154860353738406	0.8632574268537242	-277.2333083449774	0.0014841411088446427	0.8908514580921529	0.10914854190784856	0.032057432024818956	Infinity	NaN	NaN	0	-6.19672735695112	2026.3071877789905	Infinity
3993000	-283.9586900268419	NaN	-283.9586900268419	NaN	2028.40072022991	1.0	0.3154860353738406	0.8632574268537242	-276.810312623832	0.0012344357508060485	0.8908514580921529	0.10914854190784856	0.010637272179186344	Infinity	NaN	NaN	0	-6.2027598025048	2028.40072022991	Infinity
3994000	-284.5924904547341	NaN	-284.5924904547341	NaN	1896.7243706473291	1.0	0.3154860353738406	0.8632574268537242	-276.33698207262614	0.0016803244256809384	0.8908514580921529	0.10914854190784856	0.0951849879807127	Infinity	NaN	NaN	0	-6.07955638959294	1896.7243706473291	Infinity
3995000	-295.0401917718216	NaN	-295.0401917718216	NaN	2049.0697373428284	1.0	0.3154860353738406	0.8632574268537242	-285.56963677291736	0.0011940786708438988	0.8908514580921529	0.10914854190784856	0.2913134841446081	Infinity	NaN	NaN	0	-6.266050005249007	2049.0697373428284	Infinity
3996000	-290.5083924484072	NaN	-290.5083924484072	NaN	1807.8628700061063	1.0	0.3154860353738406	0.8632574268537242	-281.21458815589943	9.122219477150966E-4	0.8908514580921529	0.10914854190784856	0.133078345316165	Infinity	NaN	NaN	0	-6.864341750970498	1807.8628700061063	Infinity
3997000	-277.26438899457963	NaN	-277.26438899457963	NaN	1881.836146395802	1.0	0.5937615274349929	0.5462018566794388	-270.27469989287886	0.001667776640116839	0.4826229792031245	0.517377020796877	0.022910401442583647	Infinity	NaN	NaN	0	-6.125246865378864	1881.836146395802	Infinity
3998000	-288.7366981226998	NaN	-288.7366981226998	NaN	1984.2185374669189	1.0	0.5937615274349929	0.5462018566794388	-280.3779742981032	0.0017025470382047495	0.4826229792031245	0.517377020796877	0.18775189982086693	Infinity	NaN	NaN	0	-6.094180955871819	1984.2185374669189	Infinity
3999000	-284.21081867209176	NaN	-284.21081867209176	NaN	2109.0625465757735	1.0	0.5937615274349929	0.5462018566794388	-275.63135197396485	0.002216878917604021	0.4826229792031245	0.517377020796877	0.15680581702808882	Infinity	NaN	NaN	0	-6.478879848936763	2109.0625465757735	Infinity
4000000	-287.8849941481272	NaN	-287.8849941481272	NaN	2060.3239604776622	1.0	0.5937615274349929	0.5263796666388728	-278.68931396041205	0.0015458772815767773	0.4826229792031245	0.517377020796877	0.39691109351680204	Infinity	NaN	NaN	0	-6.075905322774955	1974.017757036643	Infinity
4001000	-278.2083970825785	NaN	-278.2083970825785	NaN	2123.7726431449823	1.0	0.5937615274349929	0.5263796666388728	-268.4402963957881	0.0016629960255127706	0.057653995519075796	0.9423460044809258	0.42702453760364256	Infinity	NaN	NaN	0	-6.535805506160747	2123.7726431449823	Infinity
4002000	-278.94055383247996	NaN	-278.94055383247996	NaN	2041.7452404549492	1.0	0.5937615274349929	0.5263796666388728	-271.3032715729108	0.00193588556249742	0.057653995519075796	0.9423460044809258	0.06263439825572616	Infinity	NaN	NaN	0	-6.24288790972404	2041.7452404549492	Infinity
4003000	-274.87203378727713	NaN	-274.87203378727713	NaN	1860.8837282072998	1.0	0.5937615274349929	0.5263796666388728	-267.1940771780693	0.002225424921853524	0.057653995519075796	0.9423460044809258	0.06812248163711551	Infinity	NaN	NaN	0	-6.230521563880574	1860.8837282072998	Infinity
4004000	-276.39538322848136	NaN	-276.39538322848136	NaN	1903.825308444346	1.0	0.5937615274349929	0.5263796666388728	-267.85468919115334	0.0020125261628636463	0.057653995519075796	0.9423460044809258	0.23973829772795863	Infinity	NaN	NaN	0	-6.06459131188707	1903.825308444346	Infinity
4005000	-270.49283559489567	NaN	-270.49283559489567	NaN	1914.2403584785845	1.0	0.5937615274349929	0.27489638155492196	-264.98827346321946	0.0022385073120045063	0.057653995519075796	0.9423460044809258	0.005190887018410947	Infinity	NaN	NaN	0	-6.049463040700655	1914.2403584785845	Infinity
4006000	-283.3057454444237	NaN	-283.3057454444237	NaN	2187.2180389631967	1.0	0.5937615274349929	0.27489638155492196	-276.1452584839148	0.001414715031357156	0.057653995519075796	0.9423460044809258	0.07191165515210354	Infinity	NaN	NaN	0	-6.320503493831593	2065.47771361181	Infinity
4007000	-281.2620122715444	NaN	-281.2620122715444	NaN	1916.4025540936477	1.0	0.5937615274349929	0.27489638155492196	-274.9597947947246	0.0013877442129062738	0.057653995519075796	0.9423460044809258	0.026177015839811926	Infinity	NaN	NaN	0	-6.047249798688485	1916.4025540936477	Infinity
4008000	-278.1699236167206	NaN	-278.1699236167206	NaN	1841.5970109193058	1.0	0.5937615274349929	0.27489638155492196	-272.0590843560825	0.0014221154249388893	0.057653995519075796	0.9423460044809258	0.009144425454168248	Infinity	NaN	NaN	0	-6.384691050148287	1841.5970109193058	Infinity
4009000	-272.04486493618043	NaN	-272.04486493618043	NaN	2026.8775204973776	1.0	0.5937615274349929	0.27489638155492196	-264.8470556169941	0.002225173651892494	0.057653995519075796	0.9423460044809258	0.09114231100858522	Infinity	NaN	NaN	0	-6.198363303318059	2026.8775204973776	Infinity
4010000	-279.14081404177836	NaN	-279.14081404177836	NaN	1774.4331914444442	1.0	0.5937615274349929	0.27489638155492196	-269.3748520627192	0.0015478501964699637	0.26749665079613627	0.7325033492038653	0.25822917867853845	Infinity	NaN	NaN	0	-7.84952902784021	1774.4331914444442	Infinity
4011000	-281.57606318577666	NaN	-281.57606318577666	NaN	1875.5455779901013	1.0	0.5937615274349929	0.27489638155492196	-274.6341558944973	0.0016386726559595047	0.26749665079613627	0.7325033492038653	0.06658983631965341	Infinity	NaN	NaN	0	-6.151257432055452	1875.5455779901013	Infinity
4012000	-279.5658712827525	NaN	-279.5658712827525	NaN	1910.1986498466388	1.0	0.5937615274349929	0.43687049525371	-271.9876914536437	0.001494745600660883	0.26749665079613627	0.7325033492038653	0.10029531020580273	Infinity	NaN	NaN	0	-6.054430152084542	1910.1986498466388	Infinity
4013000	-279.73778055051815	NaN	-279.73778055051815	NaN	1876.5796995356634	1.0	0.5937615274349929	0.43687049525371	-273.2484900581226	0.0016256296874679183	0.26749665079613627	0.7325033492038653	0.012691090081211723	Infinity	NaN	NaN	0	-6.146678800297024	1876.5796995356634	Infinity
4014000	-288.737933505273	NaN	-288.737933505273	NaN	2128.8764816617377	1.0	0.5937615274349929	0.43687049525371	-280.9198522856095	0.001299225387136925	0.26749665079613627	0.7325033492038653	0.06820585867746624	Infinity	NaN	NaN	0	-6.555882270636413	2128.8764816617377	Infinity
4015000	-290.82186164870274	NaN	-290.82186164870274	NaN	2150.748035930469	1.0	0.5937615274349929	1.7788657552414033	-280.80941274270816	0.0013643649597956805	0.26749665079613627	0.7325033492038653	0.16103587277812884	Infinity	NaN	NaN	0	-6.643558474954567	2150.748035930469	Infinity
4016000	-288.7993642809932	NaN	-288.7993642809932	NaN	1995.7700630641846	1.0	0.5937615274349929	1.7788657552414033	-279.2491759979237	0.0016960316598548044	0.26749665079613627	0.7325033492038653	0.17274403568820787	Infinity	NaN	NaN	0	-6.118327571221238	1995.7700630641846	Infinity
4017000	-273.39589761205815	NaN	-273.39589761205815	NaN	1861.4340269523188	1.0	0.5937615274349929	1.7788657552414033	-262.9775172356964	0.002331765639903373	0.5792216309086264	0.42077836909137517	0.3424670433199292	Infinity	NaN	NaN	0	-6.227020845284947	1861.4340269523188	Infinity
4018000	-277.9450053025068	NaN	-277.9450053025068	NaN	1994.7362354857585	1.0	0.5937615274349929	1.7788657552414033	-269.0515949029011	0.0018950067342643677	0.5792216309086264	0.42077836909137517	0.07336654519534672	Infinity	NaN	NaN	0	-6.1160285740468145	1994.7362354857585	Infinity
4019000	-283.0243747772432	NaN	-283.0243747772432	NaN	2153.2041885152366	1.0	0.5937615274349929	4.214204386491699	-272.7069078120018	0.0016102321953390445	0.5792216309086264	0.42077836909137517	0.05540026802070193	Infinity	NaN	NaN	0	-6.653553918870857	2153.2041885152366	Infinity
4020000	-284.82031076821954	NaN	-284.82031076821954	NaN	2238.081047472051	1.0	0.5937615274349929	4.214204386491699	-274.7176972490851	0.0017632524423538357	0.5792216309086264	0.42077836909137517	0.019572910583605035	Infinity	NaN	NaN	0	-7.011531550119538	2238.081047472051	Infinity
4021000	-274.4217496211716	NaN	-274.4217496211716	NaN	1849.7313600488678	1.0	0.5937615274349929	4.214204386491699	-263.91370223725	0.002006892236509961	0.5792216309086264	0.42077836909137517	0.12115803311775364	Infinity	NaN	NaN	0	-6.311680304393575	1849.7313600488678	Infinity
4022000	-276.89556596332073	NaN	-276.89556596332073	NaN	2021.5006677816866	1.0	0.5937615274349929	7.177578935950285	-265.6982948957466	0.0018483862175014969	0.5792216309086264	0.42077836909137517	0.12359075890623444	Infinity	NaN	NaN	0	-6.183167461527857	2021.5006677816866	Infinity
4023000	-289.39530631436037	NaN	-289.39530631436037	NaN	2564.5899112154593	1.0	0.5937615274349929	7.177578935950285	-278.2693053496003	0.0019403468204565613	0.7826605163835978	0.21733948361640382	0.13266073145633847	Infinity	NaN	NaN	0	-6.055542597415269	1959.4797915983668	Infinity
4024000	-296.8649534973967	NaN	-296.8649534973967	NaN	2224.4230591657256	1.0	0.5937615274349929	7.5390700868514156	-285.134812983763	0.001000956404257259	0.7826605163835978	0.21733948361640382	0.0793919332787922	Infinity	NaN	NaN	0	-6.952705319656459	2224.4230591657256	Infinity
4025000	-289.65378637830696	NaN	-289.65378637830696	NaN	2068.4849724575834	1.0	0.5937615274349929	7.5390700868514156	-277.78731905396285	0.0013734417123258348	0.12451171227853852	0.8754882877214631	0.2034717949417969	Infinity	NaN	NaN	0	-6.330834144540813	2068.4849724575834	Infinity
4026000	-286.58347372625377	NaN	-286.58347372625377	NaN	1902.757891241723	1.0	0.5937615274349929	7.5390700868514156	-274.4596481611632	0.001202083334347858	0.12451171227853852	0.8754882877214631	0.3219768303026177	Infinity	NaN	NaN	0	-6.066586959112916	1902.757891241723	Infinity
4027000	-288.24254035649204	NaN	-288.24254035649204	NaN	1964.7775929072786	1.0	0.5937615274349929	7.5390700868514156	-277.34932364924225	0.0018596418994747366	0.12451171227853852	0.8754882877214631	0.08594229801527281	Infinity	NaN	NaN	0	-6.062129258505762	1964.7775929072786	Infinity
4028000	-289.921719369744	NaN	-289.921719369744	NaN	2273.1048474026097	1.0	0.5937615274349929	5.236739539759766	-277.00856832128744	0.0013205044377325825	0.12451171227853852	0.8754882877214631	0.39062557261958364	Infinity	NaN	NaN	0	-7.163588005771372	2273.1048474026097	Infinity
4029000	-279.213735853616	NaN	-279.213735853616	NaN	2520.904304040504	1.0	0.5937615274349929	5.236739539759766	-268.540457849286	0.001995537898095985	0.12451171227853852	0.8754882877214631	0.09686518357684452	Infinity	NaN	NaN	0	-6.334917844618973	2069.665707441074	Infinity
4030000	-267.37279822440496	NaN	-267.37279822440496	NaN	1822.5176448045304	1.0	0.5937615274349929	5.236739539759766	-257.64700422506803	0.00242869849369049	0.12451171227853852	0.8754882877214631	0.010992129792424577	Infinity	NaN	NaN	0	-6.614186409056719	1822.5176448045304	Infinity
4031000	-273.9453828448287	NaN	-273.9453828448287	NaN	2027.654121049653	1.0	0.5937615274349929	5.236739539759766	-264.01237423549014	0.002170988681173509	0.12451171227853852	0.8754882877214631	0.036596480230132865	Infinity	NaN	NaN	0	-6.200599902714479	2027.654121049653	Infinity
4032000	-272.062980047441	NaN	-272.062980047441	NaN	1931.5797641673742	1.0	0.5937615274349929	5.236739539759766	-262.3519674533894	0.002360545730406449	0.12451171227853852	0.8754882877214631	0.03275995463568556	Infinity	NaN	NaN	0	-6.039636864803772	1931.5797641673742	Infinity
4033000	-276.3459929547892	NaN	-276.3459929547892	NaN	1899.3624719801355	1.0	0.5937615274349929	5.258286502348495	-266.5011491611795	0.002333089337110466	0.12451171227853852	0.8754882877214631	0.0388114629329928	Infinity	NaN	NaN	0	-6.073524912221914	1899.3624719801355	Infinity
4034000	-299.7547626089897	NaN	-299.7547626089897	NaN	2194.1211954981527	1.0	0.5937615274349929	5.258286502348495	-285.97313683125793	8.245347440848128E-4	0.12451171227853852	0.8754882877214631	0.737980255565878	Infinity	NaN	NaN	0	-6.823572102504981	2194.1211954981527	Infinity
4035000	-296.4428750029393	NaN	-296.4428750029393	NaN	2090.6227595070495	1.0	0.7154623070274968	5.998921631906314	-281.7446113105991	0.0014419014514832904	0.12451171227853852	0.8754882877214631	1.0998265848682742	Infinity	NaN	NaN	0	-6.409775654392568	2090.6227595070495	Infinity
4036000	-293.30015854301524	NaN	-293.30015854301524	NaN	1931.426324922882	1.0	0.7154623070274968	5.998921631906314	-277.0411486548283	0.002010985493403511	0.4425576067205787	0.557442393279423	1.755054546656552	Infinity	NaN	NaN	0	-6.039649516061104	1931.426324922882	Infinity
4037000	-293.8869312977672	NaN	-293.8869312977672	NaN	2020.8463294006217	1.0	0.7154623070274968	5.998921631906314	-282.08347538616397	0.0011420208842933771	0.4425576067205787	0.557442393279423	0.30630048023437356	Infinity	NaN	NaN	0	-6.181353572953278	2020.8463294006217	Infinity
4038000	-299.0305578364083	NaN	-299.0305578364083	NaN	2049.6309220787407	1.0	0.7154623070274968	5.998921631906314	-285.6256524985814	0.0013012838641953224	0.4425576067205787	0.557442393279423	0.7317389496946213	Infinity	NaN	NaN	0	-6.2678554295454045	2049.6309220787407	Infinity
4039000	-298.58740100185673	NaN	-298.58740100185673	NaN	2126.787986644239	1.0	0.7154623070274968	5.998921631906314	-286.3654715377233	0.0013804798457800504	0.4425576067205787	0.557442393279423	0.3190547250289097	Infinity	NaN	NaN	0	-6.547647802290769	2126.787986644239	Infinity
4040000	-291.68400199846064	NaN	-291.68400199846064	NaN	2370.4463902492485	1.0	0.7154623070274968	8.12719206321247	-278.45839921120603	0.0014587016073294681	0.4425576067205787	0.557442393279423	0.19737172971999317	Infinity	NaN	NaN	0	-7.58978342157045	2370.4463902492485	Infinity
4041000	-288.88139748448157	NaN	-288.88139748448157	NaN	1998.6714757750844	1.0	0.7154623070274968	8.12719206321247	-275.55920611866003	0.002285909202724645	0.4425576067205787	0.557442393279423	0.5986083875841673	Infinity	NaN	NaN	0	-6.124916811072387	1998.6714757750844	Infinity
4042000	-288.8704892849218	NaN	-288.8704892849218	NaN	2259.451301107933	1.0	0.7154623070274968	8.12719206321247	-276.5649329560099	0.0013330313418124342	0.0035716776844196274	0.9964283223155821	0.11957999842559609	Infinity	NaN	NaN	0	-7.104141528021313	2259.451301107933	Infinity
4043000	-277.3184198994832	NaN	-277.3184198994832	NaN	1857.6523302320618	1.0	0.7154623070274968	8.12719206321247	-266.68487338735247	0.0014788266904192276	0.0035716776844196274	0.9964283223155821	0.032976130091462816	Infinity	NaN	NaN	0	-6.2519907989619075	1857.6523302320618	Infinity
4044000	-288.8580770539438	NaN	-288.8580770539438	NaN	2000.1446830868686	1.0	0.7154623070274968	8.12719206321247	-276.2228083088816	0.002052869350214578	0.5208273972399151	0.47917260276008655	0.40406949297095807	Infinity	NaN	NaN	0	-6.1283384074040725	2000.1446830868686	Infinity
4045000	-283.538926070317	NaN	-283.538926070317	NaN	1844.6394797739867	1.0	0.292604252152862	8.12719206321247	-273.2138290051789	0.0015381589179224483	0.5208273972399151	0.47917260276008655	0.014922207630790304	Infinity	NaN	NaN	0	-6.35588185141486	1844.6394797739867	Infinity
4046000	-285.74419243051716	NaN	-285.74419243051716	NaN	1903.0625985124802	1.0	0.292604252152862	8.12719206321247	-275.01207533895575	0.002408835227150596	0.5208273972399151	0.47917260276008655	0.054218649326457834	Infinity	NaN	NaN	0	-6.066008388593365	1903.0625985124802	Infinity
4047000	-276.31086863350464	NaN	-276.31086863350464	NaN	1846.5664138871314	1.0	0.292604252152862	4.555523728767315	-265.51734346399877	0.002205144334955822	0.5208273972399151	0.47917260276008655	0.14592049018359596	Infinity	NaN	NaN	0	-6.3385814854297715	1846.5664138871314	Infinity
4048000	-282.65653984080586	NaN	-282.65653984080586	NaN	1979.6163097271535	1.0	0.292604252152862	4.555523728767315	-272.24355288373476	0.0018596913641882869	0.5208273972399151	0.47917260276008655	0.12476363640147392	Infinity	NaN	NaN	0	-6.085559655320937	1979.6163097271535	Infinity
4049000	-280.8077737043915	NaN	-280.8077737043915	NaN	2114.9138507423645	1.0	0.292604252152862	4.555523728767315	-271.2109651938226	0.002185473602707826	0.7840617036446097	0.21593829635539197	0.01594953949766916	Infinity	NaN	NaN	0	-6.501348148008875	2114.9138507423645	Infinity
4050000	-288.9053430001094	NaN	-288.9053430001094	NaN	2193.5669823897692	1.0	0.292604252152862	4.555523728767315	-278.39368295364494	0.0020028152944447483	0.7840617036446097	0.21593829635539197	0.048311091773172075	Infinity	NaN	NaN	0	-6.8212317417841355	2193.5669823897692	Infinity
4051000	-287.62526611479876	NaN	-287.62526611479876	NaN	1792.4509551935216	1.0	0.292604252152862	4.555523728767315	-275.9177320290698	0.0012945370940029392	0.7840617036446097	0.21593829635539197	0.15031965344625473	Infinity	NaN	NaN	0	-7.227396375630983	1792.4509551935216	Infinity
4052000	-283.73691791833744	NaN	-283.73691791833744	NaN	1949.0658796061591	1.0	0.8308098253052543	4.555523728767315	-274.1608567362339	0.002078994082279329	0.7840617036446097	0.21593829635539197	0.03649729493102509	Infinity	NaN	NaN	0	-6.045673908738773	1949.0658796061591	Infinity
4053000	-279.17532710904584	NaN	-279.17532710904584	NaN	2174.278128057405	1.0	0.8308098253052543	4.555523728767315	-268.20768227578657	0.0022848906525984114	0.7840617036446097	0.21593829635539197	0.10948529358312697	Infinity	NaN	NaN	0	-6.740366088046161	2174.278128057405	Infinity
4054000	-290.76529084173626	NaN	-290.76529084173626	NaN	2060.189656936864	1.0	0.8308098253052543	4.555523728767315	-278.3118914586568	0.0013867014434498265	0.7840617036446097	0.21593829635539197	0.5577987937966582	Infinity	NaN	NaN	0	-6.302590784183196	2060.189656936864	Infinity
4055000	-297.6241574590011	NaN	-297.6241574590011	NaN	1782.2330924567689	1.0	0.8308098253052543	4.555523728767315	-283.3569274669078	0.0011587682959517574	0.7840617036446097	0.21593829635539197	0.7282562323015881	Infinity	NaN	NaN	0	-7.547313092429094	1782.2330924567689	Infinity
4056000	-299.0803063038439	NaN	-299.0803063038439	NaN	2420.9157652634176	1.0	0.8308098253052543	4.555523728767315	-287.7977257007419	0.0010145522424309618	0.7840617036446097	0.21593829635539197	0.21223688730327694	Infinity	NaN	NaN	0	-6.48150353821825	2109.7490991270424	Infinity
4057000	-280.6417622268254	NaN	-280.6417622268254	NaN	1863.12065296956	1.0	0.8308098253052543	1.4892142026498314	-271.2862272598607	0.001263774550508701	0.7840617036446097	0.21593829635539197	0.15522896664727456	Infinity	NaN	NaN	0	-6.21656458848878	1863.12065296956	Infinity
4058000	-291.9536552400071	NaN	-291.9536552400071	NaN	2012.9677963202014	1.0	0.8308098253052543	1.4892142026498314	-283.3211804841776	0.001967229323561761	0.7840617036446097	0.21593829635539197	0.062001574111585966	Infinity	NaN	NaN	0	-6.1601472145429526	2012.9677963202014	Infinity
4059000	-295.5063169838646	NaN	-295.5063169838646	NaN	2215.039156876228	1.0	0.8308098253052543	2.922127553334535	-284.99945531974856	0.0011339049714496334	0.7840617036446097	0.21593829635539197	0.13635950520265605	Infinity	NaN	NaN	0	-6.693319976396378	2162.9117446680316	Infinity
4060000	-285.10782853077643	NaN	-285.10782853077643	NaN	2054.0889669271023	1.0	0.8308098253052543	2.922127553334535	-277.7366202518097	0.0016223354939469046	0.7840617036446097	0.21593829635539197	0.0011543230270242481	Infinity	NaN	NaN	0	-6.10862740415271	1991.3237852262712	Infinity
4061000	-277.69921891013433	NaN	-277.69921891013433	NaN	1789.095817388936	1.0	0.8308098253052543	2.922127553334535	-267.9823634974238	0.0023543943645222315	0.7840617036446097	0.21593829635539197	0.01259004160579769	Infinity	NaN	NaN	0	-7.324254138157407	1789.095817388936	Infinity
4062000	-284.39993008153084	NaN	-284.39993008153084	NaN	2343.4077326365677	1.0	0.8308098253052543	3.0083973811804032	-272.2643222254928	0.0016159305342572077	0.027951972215563448	0.9720480277844382	0.30554634126367153	Infinity	NaN	NaN	0	-7.471331197204902	2343.4077326365677	Infinity
