#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Solon" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.transeurasian" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@transeurasian" excludeto="1" filter="-" id="orgdata.transeurasian" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:transeurasian" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:transeurasian" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:transeurasian" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:transeurasian" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:transeurasian" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:transeurasian">
#                    <parameter dimension="2" id="frequencies.s:transeurasian" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:transeurasian" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@transeurasian" estimate="false" id="dummyfrequencies.s:transeurasian" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="74" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrca.age(Yayoi)	ucldMean.c:clock
3949000	-2284.9186125053498	-1991.6029915552745	-293.31562095007547	-1991.6029915552745	2435.0599970332005	1.0	0.011672849980535008	0.1157753746747071	-281.8427973529848	0.0013480979816393689	0.6291853717609945	0.3708146282390076	0.9859180171873877	1.6874282567110293E-4	4.610517753168437E-8	0.9789052857906132	0	-7.871554839073328	2435.0599970332005	2.2555189339087752E-4
3950000	-2285.8962508708623	-1993.0722123383855	-292.82403853247695	-1993.0722123383855	2259.7710695288033	1.0	0.011672849980535008	0.12226243796363147	-282.0251896772469	0.0018511973538610927	0.6291853717609945	0.3708146282390076	0.9987674580985696	1.6239172474861283E-4	4.852170263792614E-8	1.0222082859316248	0	-7.105531610441316	2259.7710695288033	2.228814009212743E-4
3951000	-2281.7250872093023	-1995.4907471716435	-286.2343400376586	-1995.4907471716435	2001.7668101515828	1.0	0.011672849980535008	0.12226243796363147	-277.0167976790417	0.0013959597114688047	0.6291853717609945	0.3708146282390076	0.8046044057216366	1.58203946897954E-4	2.4647366153454927E-8	0.8079120539628327	0	-6.132163687831069	2001.7668101515828	1.9962010619091917E-4
3952000	-2278.890207045793	-1995.1427657034806	-283.74744134231224	-1995.1427657034806	2042.0476000034328	1.0	0.011672849980535008	0.12226243796363147	-274.4415601573417	0.0020786924228825125	0.6291853717609945	0.3708146282390076	0.7972996377961069	2.0272988619136358E-4	3.2117927926173615E-8	0.7604025637533964	0	-6.243828876735145	2042.0476000034328	2.5099730712852046E-4
3953000	-2280.7202189000254	-1995.5701748829124	-285.15004401711315	-1995.5701748829124	1872.4372631025817	1.0	0.011672849980535008	0.12226243796363147	-275.6507169430609	0.0018378669941485925	0.6291853717609945	0.3708146282390076	0.883029394272993	1.7788947756957956E-4	4.28186478399811E-8	0.8968003065264096	0	-6.165772858389527	1872.4372631025817	2.550776218654715E-4
3954000	-2275.176661739846	-1986.714692317491	-288.46196942235537	-1986.714692317491	2356.017599394815	1.0	0.011672849980535008	0.12226243796363147	-279.01271390242806	0.001649644827655927	0.6291853717609945	0.3708146282390076	0.9064929478439571	1.588659732759402E-4	2.777848248243973E-8	0.8411886126099679	0	-6.042188425467285	1943.4282732187332	2.3382268803947813E-4
3955000	-2273.278259513847	-1985.243675184819	-288.0345843290277	-1985.243675184819	2050.4347350376233	1.0	0.011672849980535008	0.12226243796363147	-278.4821912159636	0.0017698341695224233	0.6583091545860748	0.3416908454139274	0.936232006207727	1.3356923849156094E-4	2.1873132488072414E-8	0.8175414415678995	0	-6.052592953379854	1956.7927366340914	2.0037761707891556E-4
3956000	-2273.401468329934	-1984.312238896161	-289.08922943377297	-1984.312238896161	2280.9985431452096	1.0	0.011672849980535008	0.12226243796363147	-279.3461951763226	0.0016199624983558522	0.6657745071116132	0.33422549288838893	0.8391033641157304	1.546319845464647E-4	2.3372301599400667E-8	0.7416631246311477	0	-6.547991481138032	2126.875285852864	2.270209421079628E-4
3957000	-2285.5242016133484	-1993.2808282259493	-292.243373387399	-1993.2808282259493	2441.764640302708	1.0	0.011672849980535008	0.12277274817855732	-282.6978525349057	0.001196166159379721	0.6657745071116132	0.33422549288838893	0.8336428692385334	1.418825855193244E-4	2.52145510288576E-8	0.835458784215187	0	-6.3637741924618005	1843.7861674851242	2.1282662084332995E-4
3958000	-2280.9673123104612	-1987.8408083862373	-293.12650392422404	-1987.8408083862373	2290.039309420203	1.0	0.011672849980535008	0.12277274817855732	-283.73406375195924	0.0013377695651187397	0.6657745071116132	0.33422549288838893	0.7633680747165562	1.3349932500412824E-4	1.4794992156816065E-8	0.795223206612013	0	-6.435252137226808	2097.506570244183	1.797174383176543E-4
3959000	-2285.157481501121	-1987.328792224076	-297.82868927704476	-1987.328792224076	2295.3276904025147	1.0	0.011672849980535008	0.12277274817855732	-287.7301177227034	0.0014727878920945828	0.6657745071116132	0.33422549288838893	0.7265148001207608	1.3678410927592968E-4	1.4890239874410294E-8	0.7272926336185632	0	-7.260664588325907	2295.3276904025147	1.896942884746295E-4
3960000	-2281.0862373755635	-1978.679046296275	-302.4071910792884	-1978.679046296275	2401.0361162943377	1.0	0.011672849980535008	0.12277274817855732	-291.35534617235817	0.0010353965217288433	0.6657745071116132	0.33422549288838893	0.8802296493724551	9.542781191185512E-5	1.6886357593083127E-8	1.0040328351984216	0	-7.723075878787956	2400.9434728064307	1.4144733182752683E-4
3961000	-2275.790764336077	-1977.853459727335	-297.93730460874207	-1977.853459727335	2209.167782341424	1.0	0.011672849980535008	0.12277274817855732	-287.95710057213483	0.0013111054461571836	0.6657745071116132	0.33422549288838893	0.8056678129677377	1.2247515317015463E-4	1.5518720492052502E-8	0.8644102347588983	0	-6.887424785082002	2209.167782341424	1.5604033780145185E-4
3962000	-2282.635577935529	-1993.948008101174	-288.6875698343549	-1993.948008101174	2047.1762582946178	1.0	0.01773826929640284	0.12277274817855732	-279.8216208966747	0.0012085918371548018	0.6657745071116132	0.33422549288838893	0.6559096096695225	1.8631478731193608E-4	2.5116404177726502E-8	0.7292429646377091	0	-6.259990103120748	2047.1762582946178	2.4614662084544237E-4
3963000	-2271.274646939261	-1979.9309836005996	-291.3436633386613	-1979.9309836005996	2045.0106748170729	1.0	0.005661013374024931	0.12277274817855732	-281.5087950746141	0.0012949894873058132	0.6657745071116132	0.33422549288838893	0.961343364469814	1.4322014097149262E-4	4.6350608621111006E-8	1.1681165627706858	0	-6.253120356628245	2045.0106748170729	2.3267635351815368E-4
3964000	-2276.353804362478	-1989.328306373851	-287.0254979886268	-1989.328306373851	1824.2679049069552	1.0	0.005661013374024931	0.15711245173566155	-277.2168679718529	0.0017415665875601056	0.6387760284791443	0.36122397152085794	0.7710081730711984	1.632923507809148E-4	2.0447578741399627E-8	0.7570488518866413	0	-6.589122157541691	1824.2679049069552	2.1959686120005047E-4
3965000	-2279.4752078768106	-1992.858653512148	-286.61655436466253	-1992.858653512148	1941.7481167854444	1.0	0.016226702232499664	0.14152044157624674	-277.54754490037317	0.001356837343158759	0.6711953034734938	0.32880469652650846	0.7427859424790585	1.723945190958198E-4	1.5956503558025185E-8	0.6673270793973587	0	-6.041420895230375	1941.7481167854444	2.1893187263827323E-4
3966000	-2268.567193779525	-1981.1126525104469	-287.4545412690783	-1981.1126525104469	1991.4570851148767	1.0	0.016226702232499664	0.14152044157624674	-278.061929233754	0.0016786540370838147	0.6711953034734938	0.32880469652650846	0.8226412152701411	1.737007077624774E-4	1.7587099828443594E-8	0.693097230814618	0	-6.108911029611448	1991.4570851148767	2.171543842229907E-4
3967000	-2291.4795158369934	-1991.362424612662	-300.1170912243314	-1991.362424612662	2388.4221481849236	1.0	0.009628009343657836	0.14152044157624674	-289.22173147897854	0.0011341318210035983	0.6711953034734938	0.32880469652650846	0.8048213454816301	1.0721390423063738E-4	1.2132916163174475E-8	0.869399581038538	0	-7.668402513097041	2388.4221481849236	1.501171965256908E-4
3968000	-2282.8379930863734	-1991.6354568641566	-291.20253622221685	-1991.6354568641566	1823.7047937748816	1.0	0.009628009343657836	0.16984003755516855	-281.0864940809105	0.0013956516521025349	0.6504860870344308	0.3495139129655715	0.8412831719292176	1.5662269685448284E-4	2.5481362236447657E-8	0.8636771140384443	0	-6.597086524904775	1823.7047937748816	2.01674863503604E-4
3969000	-2271.0300613619006	-1975.3718857615938	-295.6581756003066	-1975.3718857615938	2134.781134693075	1.0	0.009628009343657836	0.16396752838498968	-285.83762450032987	0.0013588177575502341	0.6504860870344308	0.3495139129655715	0.764944201408693	1.1742981129542E-4	1.1902612125798563E-8	0.7398914915563424	0	-6.579300239301825	2134.781134693075	1.5491821650558439E-4
3970000	-2266.8922555724184	-1979.0291624374565	-287.86309313496173	-1979.0291624374565	1977.8979922259568	1.0	0.009628009343657836	0.16396752838498968	-278.67168307251876	0.001422126126845657	0.6504860870344308	0.3495139129655715	0.7240619088971663	1.5780677662621085E-4	1.9021604337277964E-8	0.7062191486449824	0	-6.082496860845194	1977.8979922259568	1.9122063945562097E-4
3971000	-2273.877869550518	-1980.2429464249346	-293.6349231255833	-1980.2429464249346	2109.357006902514	1.0	0.009628009343657836	0.1699646950372569	-283.68733279749847	9.333860696721609E-4	0.6504860870344308	0.3495139129655715	0.8248603084559376	1.514198032337707E-4	2.1123404014663295E-8	0.8306952885871924	0	-6.480004723471182	2109.357006902514	1.8224122357499056E-4
3972000	-2289.412805308091	-1995.8578164110702	-293.55498889702056	-1995.8578164110702	2032.7455624771812	1.0	0.0026199786006568925	0.16035791163521354	-283.99261993107166	0.0012885248707632487	0.6504860870344308	0.3495139129655715	0.8046012856078686	1.4775126886436299E-4	1.6718233521814825E-8	0.7724198272749613	0	-6.215514223602086	2032.7455624771812	1.8979792158457852E-4
3973000	-2279.9629670947343	-1990.3702522832032	-289.59271481153127	-1990.3702522832032	1983.1895216466598	1.0	0.0026199786006568925	0.16035791163521354	-280.5720256163894	0.0016134337298829386	0.6508766240095747	0.34912337599042764	0.6755618066228679	1.4480641630102375E-4	9.595724358363659E-9	0.5820436376258415	0	-6.092201524280235	1983.1895216466598	1.7471737559079242E-4
3974000	-2270.1065572812336	-1988.5937519598056	-281.5128053214279	-1988.5937519598056	1889.1980440818245	1.0	0.0016789327535267982	0.16035791163521354	-272.5216472529159	0.001967351810665806	0.6508766240095747	0.34912337599042764	0.6642531233318305	1.8422931532227125E-4	1.6383041970220838E-8	0.5970458312011168	0	-6.1000542123954675	1889.1980440818245	2.325037594877082E-4
3975000	-2273.325609236901	-1988.160250064975	-285.1653591719261	-1988.160250064975	1996.5592049371082	1.0	0.0016789327535267982	0.16035791163521354	-275.47991455207807	0.0015302417734449926	0.6803875075076713	0.31961249249233104	0.8735803083103042	1.5211236875396365E-4	2.7129727237379324E-8	0.8327371208198735	0	-6.1200998604573575	1996.5592049371082	2.164500623272621E-4
3976000	-2279.648446534483	-1995.9236679449893	-283.7247785894938	-1995.9236679449893	2064.781396048081	1.0	0.0016789327535267982	0.16035791163521354	-274.2876958649252	0.00156393310554682	0.6803875075076713	0.31961249249233104	0.7337697103815903	2.0671983101393026E-4	2.7798835505932078E-8	0.6777045210889977	0	-6.318126114474569	2064.781396048081	2.451437811860626E-4
3977000	-2279.612143874296	-1994.9060156268192	-284.70612824747707	-1994.9060156268192	2007.0482835859368	1.0	0.0016789327535267982	0.18510506165700946	-275.936393026397	0.002028944592525166	0.6803875075076713	0.31961249249233104	0.5444679541641934	1.862676374211935E-4	1.4586987070640415E-8	0.5832855262152156	0	-6.145025438631747	2007.0482835859368	2.0945999643932529E-4
3978000	-2279.273296127088	-1996.7455921355997	-282.5277039914885	-1996.7455921355997	1891.241197984613	1.0	0.0016789327535267982	0.18510506165700946	-273.64600032483673	0.00163826140167875	0.6324350476520468	0.3675649523479555	0.5920026630081829	2.3144800148686706E-4	3.4524536229874224E-8	0.7158216362083569	0	-6.093988468017204	1891.241197984613	2.8212557653254847E-4
3979000	-2276.8506796672614	-1993.1603191900533	-283.69036047720806	-1993.1603191900533	1758.541679442285	1.0	0.0016789327535267982	0.18510506165700946	-272.048888449932	0.002010514550969503	0.6324350476520468	0.3675649523479555	0.64029622855831	2.2381806893978233E-4	2.552088118942601E-8	0.6511701738759861	0	-8.691196305711404	1758.541679442285	2.8069170021116836E-4
3980000	-2277.975327836477	-1993.805665670347	-284.1696621661301	-1993.805665670347	2085.9005914774957	1.0	6.85775821323539E-4	0.18510506165700946	-274.73960573626596	0.0016077630775083735	0.6324350476520468	0.3675649523479555	0.6665487646265359	1.6327202860373836E-4	1.4310611513159175E-8	0.661235466811411	0	-6.392538830815257	2085.9005914774957	2.1969904602216805E-4
3981000	-2281.1030133781755	-1987.481989410665	-293.62102396751044	-1987.481989410665	1970.6360818981784	1.0	3.9937775155407475E-4	0.18510506165700946	-284.2609980640395	9.57913391214854E-4	0.6339982196540364	0.36600178034596603	0.7435526582759535	1.3288111647783885E-4	1.43435858257413E-8	0.7582549950748415	0	-6.070540825208388	1970.6360818981784	1.812758474522267E-4
3982000	-2280.9635374248405	-1993.7867288716225	-287.1768085532182	-1993.7867288716225	1908.9631220983922	1.0	3.9937775155407475E-4	0.18510506165700946	-277.90022279495594	0.0012608747918686361	0.6339982196540364	0.36600178034596603	0.722278430916883	1.611577453333897E-4	1.9542809678776874E-8	0.7253648391612787	0	-6.0561718562441245	1908.9631220983922	2.1892559709279564E-4
3983000	-2279.622338638031	-1983.7809507295833	-295.84138790844764	-1983.7809507295833	2487.8161482671894	1.0	3.9937775155407475E-4	0.18510506165700946	-284.3982345157352	0.0010935955333555253	0.6339982196540364	0.36600178034596603	0.7603649435980285	1.4731554744355346E-4	1.6372022113993813E-8	0.7720735518575056	0	-8.099351525868244	2487.8161482671894	1.800250826566811E-4
3984000	-2273.4367649412247	-1993.7862617038534	-279.65050323737154	-1993.7862617038534	1918.5762930956387	1.0	0.001535885756326387	0.16562776950660704	-270.9691626363464	0.0017768643110923248	0.6339982196540364	0.36600178034596603	0.579041553476644	1.9573120765977548E-4	1.438965976877541E-8	0.5560218624556935	0	-6.045325060787669	1918.5762930956387	2.2587114946745178E-4
3985000	-2264.569105970269	-1982.6219076674743	-281.9471983027949	-1982.6219076674743	2011.4456834273412	1.0	0.001535885756326387	0.16562776950660704	-272.61646032806414	0.001954573097503644	0.6170337955697042	0.38296620443029816	0.7412776667962054	1.917423523666078E-4	2.1145401520397634E-8	0.6696001423216762	0	-6.156190084664891	2011.4456834273412	2.3085228237478713E-4
3986000	-2268.790912519081	-1983.7585221657096	-285.0323903533714	-1983.7585221657096	2110.4749728755282	1.0	9.905312727021382E-4	0.16562776950660704	-275.0638471093665	0.002341450027615009	0.6170337955697042	0.38296620443029816	0.8379947219708062	1.9245914563612455E-4	3.501797467855127E-8	0.7918535979695858	0	-6.484281191737048	2110.4749728755282	2.493216891388884E-4
3987000	-2261.444626310044	-1981.5860662021132	-279.8585601079309	-1981.5860662021132	1886.163747566864	1.0	9.905312727021382E-4	0.16562776950660704	-270.594734832177	0.0015864415999580705	0.6170337955697042	0.38296620443029816	0.7349513979054959	2.059113158933898E-4	2.522825034198359E-8	0.7253211281522911	0	-6.109788678933162	1886.163747566864	2.3091013994695382E-4
3988000	-2267.747385684031	-1982.6059796620905	-285.14140602194067	-1982.6059796620905	2092.6574380632537	1.0	9.905312727021382E-4	0.16562776950660704	-275.9606537082077	0.0017090024491360374	0.6170337955697042	0.38296620443029816	0.6166571550897603	2.0380607004129975E-4	2.478594779791305E-8	0.6781167401815644	0	-6.417263729615454	2092.6574380632537	2.4091127525094404E-4
3989000	-2273.539509798811	-1994.4566806810953	-279.08282911771585	-1994.4566806810953	2053.174739196291	1.0	9.905312727021382E-4	0.16562776950660704	-270.4901084076807	0.001831021928391556	0.6170337955697042	0.38296620443029816	0.48645598098179044	1.868044853385324E-4	1.0716933891296486E-8	0.5006708440752946	0	-6.279353734000454	2053.174739196291	2.123535219459222E-4
3990000	-2284.6527173572495	-2002.6827661489538	-281.9699512082959	-2002.6827661489538	1982.8017783350924	1.0	7.886413743776953E-4	0.16562776950660704	-272.9763764637851	0.0020229421077813583	0.6170337955697042	0.38296620443029816	0.6581479849949707	2.140270316701459E-4	3.3532096200151135E-8	0.698631623283491	0	-6.091463298173499	1982.8017783350924	2.9350683540886314E-4
3991000	-2260.875653008378	-1990.7628040103596	-270.11284899801825	-1990.7628040103596	1779.787351682191	1.0	7.886413743776953E-4	0.16562776950660704	-259.76552259691346	0.002523951661098793	0.6170337955697042	0.38296620443029816	0.6012108920965664	2.846436204462219E-4	3.566056281359615E-8	0.5775510675717108	0	-7.635962813171794	1779.787351682191	3.3485168926301244E-4
3992000	-2268.758120582448	-1986.1624339674095	-282.5956866150384	-1986.1624339674095	2075.241128546916	1.0	7.886413743776953E-4	0.16562776950660704	-273.2412415106312	0.0016075836911491604	0.6170337955697042	0.38296620443029816	0.6877990788827295	2.0222152517990395E-4	2.2891220221213037E-8	0.6386275249767762	0	-6.354404244092428	2075.241128546916	2.3017034338557058E-4
3993000	-2264.92792821319	-1986.0437237342212	-278.8842044789692	-1986.0437237342212	1881.1409604318671	1.0	8.777480169518111E-4	0.16562776950660704	-269.82698144278214	0.001849973816825939	0.6170337955697042	0.38296620443029816	0.6663568671172344	2.0121404478695538E-4	2.1706014821514595E-8	0.6519238094401564	0	-6.127909828592035	1881.1409604318671	2.34011320074078E-4
3994000	-2284.220130501715	-1999.7832464462845	-284.4368840554306	-1999.7832464462845	2038.5682388213074	1.0	8.777480169518111E-4	0.16562776950660704	-275.89663571575534	0.0014681078463205737	0.6170337955697042	0.38296620443029816	0.48471723188676596	1.9330925485069826E-4	8.735119096212259E-9	0.47626685541309854	0	-6.233082819399478	2038.5682388213074	2.086734137144537E-4
3995000	-2282.7653409073	-2000.1438751051653	-282.62146580213494	-2000.1438751051653	2017.6747575881104	1.0	8.777480169518111E-4	0.16562776950660704	-274.01580455541665	0.001647738327679832	0.6453389405611809	0.3546610594388214	0.5203096905001252	1.7620050855034097E-4	9.693938359674491E-9	0.5186400317001765	0	-6.172674100558001	2017.6747575881104	1.924333050888212E-4
3996000	-2274.409489366932	-1992.946900487712	-281.4625888792203	-1992.946900487712	1904.9178341473912	1.0	0.0022785971317036678	0.16562776950660704	-272.5056329513632	0.0012627524881687713	0.672500483707986	0.32749951629201635	0.6557999701049353	2.0812516964140916E-4	3.7386627947410077E-8	0.8274282698238697	0	-6.062638191115302	1904.9178341473912	2.298745405032058E-4
3997000	-2279.800618983072	-1982.8176722626342	-296.9829467204377	-1982.8176722626342	2636.550929859792	1.0	0.0022785971317036678	0.16562776950660704	-285.290186183895	0.0010411772617404426	0.672500483707986	0.32749951629201635	0.6777209412696752	1.3112796810147223E-4	1.7967505665570578E-8	0.8795722411587831	0	-8.725905175560726	2636.550929859792	1.5510291050636446E-4
3998000	-2277.101092393045	-1991.8225950133435	-285.2784973797014	-1991.8225950133435	1792.4953676620755	1.0	0.0022785971317036678	0.16562776950660704	-275.08711658712986	0.0014057652261786416	0.6783354638268886	0.3216645361731138	0.6772244353622722	1.5866208709284978E-4	2.7470599567305984E-8	0.8539141969815421	0	-7.226162943391848	1792.4953676620755	2.0639578747558241E-4
3999000	-2282.364506706629	-1992.3465763244144	-290.0179303822147	-1992.3465763244144	1758.0743925381528	1.0	0.0022785971317036678	0.16562776950660704	-278.18320368938834	0.0015682395552270964	0.6783354638268886	0.3216645361731138	0.7222284602631104	1.5222606943874397E-4	2.6649432400863032E-8	0.8974922246474636	0	-8.72204483552106	1758.0743925381528	1.9872311204553766E-4
4000000	-2273.2788068611208	-1987.6443604894462	-285.63444637167447	-1987.6443604894462	1845.428185952547	1.0	0.0022785971317036678	0.16562776950660704	-276.4835318889312	0.0013138934219532345	0.6783354638268886	0.3216645361731138	0.6281846935756809	1.854636399059677E-4	2.248840769240543E-8	0.7602827384053044	0	-6.348714118705227	1845.428185952547	2.0897446497485857E-4
4001000	-2264.9809438641046	-1979.9532428655787	-285.0277009985259	-1979.9532428655787	1950.3590304218462	1.0	0.0012815345730902098	0.16562776950660704	-275.81794505151703	0.0017418268477585382	0.6783354638268886	0.3216645361731138	0.7377429792265707	1.8228608879721124E-4	2.7907460830498564E-8	0.8792737927977509	0	-6.046664197925504	1950.3590304218462	2.0786375075434156E-4
4002000	-2267.377717943505	-1981.7640068595413	-285.613711083964	-1981.7640068595413	1921.6949006347909	1.0	0.0012815345730902098	0.16562776950660704	-276.70679412410544	0.0012884005187936828	0.6783354638268886	0.3216645361731138	0.6466364675648539	1.6900291092100043E-4	2.0850075918030288E-8	0.7773191652540621	0	-6.04307227540609	1921.6949006347909	2.127166501449001E-4
4003000	-2280.3279807983276	-1985.5863678068001	-294.74161299152763	-1985.5863678068001	2252.0382321325033	1.0	0.0012815345730902098	0.16562776950660704	-284.74544591096367	9.426105074967195E-4	0.6783354638268886	0.3216645361731138	0.6648177059226105	1.399949097500965E-4	1.2232563266998773E-8	0.7238918939146705	0	-7.071948814769684	2252.0382321325033	1.79414624241695E-4
4004000	-2275.91552875724	-1984.9660189977	-290.94950975953986	-1984.9660189977	2180.4621936510034	1.0	0.0012815345730902098	0.16562776950660704	-281.5233128473781	0.001601324621155204	0.6783354638268886	0.3216645361731138	0.7404733273090927	1.4672030127605402E-4	2.4415126532723625E-8	0.8900003327713193	0	-6.254255012479036	2045.3697956058375	1.8521603248532846E-4
4005000	-2276.921124344769	-1990.7849595230512	-286.13616482171795	-1990.7849595230512	2020.4222166298407	1.0	0.0012815345730902098	0.16562776950660704	-277.86788618487043	0.001656020822746057	0.6783354638268886	0.3216645361731138	0.4244143426312496	1.4173542102355978E-4	4.694736794053016E-9	0.44930805853244404	0	-6.180182087695701	2020.4222166298407	1.4690376172197154E-4
4006000	-2265.348438081243	-1990.9929082019328	-274.35552987931004	-1990.9929082019328	1892.8591671830009	1.0	0.0012815345730902098	0.16562776950660704	-265.7957908211056	0.002038474476512228	0.6783354638268886	0.3216645361731138	0.5309830334882699	1.8137801598867555E-4	1.4420278211101634E-8	0.6115281511407242	0	-6.089455082154174	1892.8591671830009	1.9503159366622428E-4
4007000	-2270.5991537679756	-1986.5745091184774	-284.0246446494983	-1986.5745091184774	2023.6009016280539	1.0	0.0012815345730902098	0.1291270789514455	-275.75884291411126	0.0014797999108218784	0.6783354638268886	0.3216645361731138	0.4874496640270752	1.663018528836293E-4	8.316564307327117E-9	0.5644313050634828	0	-6.189041979471387	2023.6009016280539	1.5106840521436716E-4
4008000	-2277.0174174894723	-1993.12334491455	-283.89407257492223	-1993.12334491455	2010.054895925484	1.0	4.053839757387665E-4	0.1291270789514455	-275.5669988416278	0.0013468159815807597	0.6091713936118848	0.3908286063881176	0.5150698985609418	1.5880430083818747E-4	8.41276137973899E-9	0.5412516693808375	0	-6.152615550388826	2010.054895925484	1.6660333853916573E-4
4009000	-2270.54137579357	-1985.7034872085605	-284.8378885850091	-1985.7034872085605	1882.1242407307186	1.0	0.003111831579670732	0.1291270789514455	-276.25891475952506	0.0012730754197301777	0.6091713936118848	0.3908286063881176	0.5963695962982243	1.7955858825878502E-4	1.5088797122899238E-8	0.6330911167636945	0	-6.124158183611041	1882.1242407307186	1.8954416021632804E-4
